qr_signature_mismatch,payload_tampering_score,merchant_geo_mismatch,amount_deviation,channel_risk,device_risk,is_fraud,variant_id
0.055937477691965234,0.049765537136870326,0.11409822379965512,0.6092274232176857,0.2505915858432314,0.4333001677270679,0,LEGIT
0.07186019716949031,0.016267626230092397,0.1453196081525311,0.27250008058030006,0.1663573749392648,0.5491585421681433,0,LEGIT
0.12163564412770976,0.08952475903743315,0.6587436621417991,0.07563875688127969,0.46853727532387984,0.3443110780493785,0,LEGIT
0.23549536958324843,0.20680979860074966,0.3242267061968336,0.3579168292595019,0.03375925031671076,0.15859387541283046,0,LEGIT
0.15310016444133728,0.022508690529468838,0.4426836782472697,0.30454739704543055,0.10207185824703,0.35612357210481715,0,LEGIT
0.3277741254010025,0.04824549815276841,0.16539820330133068,0.09237837547103664,0.24698984286185094,0.07671633012323846,0,LEGIT
0.11936519670496751,0.6029414937889136,0.9470765806157387,0.8946959437872315,0.5456799261479557,0.5172431246971697,1,PM-V2
0.14501691284012325,0.4126293881282068,0.1877425235314303,0.10370926290706471,0.26509870396645113,0.14942943798107478,0,LEGIT
0.24998411397262474,0.15815681994646744,0.3339983190783793,0.16693326295423763,0.25901138147990427,0.05843494726861075,0,LEGIT
0.6087492458252616,0.3502822065704968,0.2980416369303986,0.06893048089109237,0.17922311116121237,0.18420382855663447,0,LEGIT
0.3701368552300406,0.5522837962220176,0.11577355100559657,0.19142929851913018,0.06519983928885649,0.05641315297455986,0,LEGIT
0.9056369057445137,0.9200915232395952,0.5627428684747791,0.5559674534546238,0.6270929059435126,0.2924183635159691,1,PM-V1
0.10923280480381604,0.06608092815149431,0.4825387383541314,0.1646868320340155,0.18740572510220085,0.040749938869735415,0,LEGIT
0.0752183507312522,0.12710887212706715,0.07718978336111626,0.26762013266588874,0.13318559994672938,0.17863756611707118,0,LEGIT
0.09659091550307075,0.08211752416763449,0.18645887177396567,0.39666280579440744,0.05334758973322799,0.11425819875733768,0,LEGIT
0.033330860018721334,0.14292280717300374,0.3716002929048203,0.13089091783675433,0.02010684985248742,0.30710784422949544,0,LEGIT
0.06513960780510814,0.12830197271243063,0.1800852656491981,0.6078587343973368,0.3455660355567644,0.09786642215211441,0,LEGIT
0.14533280764168865,0.19509035169422767,0.6282512229000103,0.3888542114612252,0.13358086721942658,0.15593839582161767,0,LEGIT
0.7859549487145274,0.6734860540347473,0.6171182264602044,0.5127269844024864,0.5571807966633044,0.3021360145153523,1,PM-V1
0.37094711645759715,0.08135750654140049,0.1316009717284039,0.4881128883327152,0.33762609692258716,0.34640511088733544,0,LEGIT
0.27892267760109624,0.07862573544545605,0.2413997647998686,0.6946548258204689,0.37861323863297,0.2096351060664636,0,LEGIT
0.7868559778568218,0.4149235668951265,0.7817740584753463,0.7241155935743834,0.6888734203818373,0.2605417972524518,1,PM-V1
0.45866717705781734,0.3993508361597369,0.6411362870488991,0.20597383913442158,0.12284443357844615,0.3941898263954396,0,LEGIT
0.06514508448004681,0.01318379918520318,0.4512676677813772,0.11997684913512273,0.2936395059589717,0.15523374571815696,0,LEGIT
0.2919911482831203,0.04929430900562701,0.2623313618183594,0.20308175281409563,0.40729442046563025,0.14607906720317,0,LEGIT
0.5103335028018815,0.6905578626443989,0.8196940530931393,0.26221995818686206,0.7491154128607705,0.5223776410948242,1,PM-V1
0.13106620729223653,0.11285141030591313,0.8271916232153076,0.38270108673600306,0.162508832152801,0.09673230031989734,0,LEGIT
0.3896852030569228,0.11881952233344617,0.2197788906012266,0.24875325059824605,0.17793306624373617,0.26976486814203654,0,LEGIT
0.2786411503389681,0.15094467809446596,0.6824733492021681,0.08304603741209737,0.1355751775301075,0.12570809077984926,0,LEGIT
0.24245707176500217,0.34500753099968023,0.03458799935903839,0.04574716049030156,0.12331691195451198,0.12012969310041277,0,LEGIT
0.143074118230826,0.14139196934310258,0.6952740032860277,0.29621475016836774,0.04021040976677125,0.002782902316061951,0,LEGIT
0.3572313796074488,0.6853847224669833,0.24766813728158227,0.5585807539590661,0.7651550278009445,0.5155196761329862,1,PM-V2
0.05018551676056486,0.2588072822190747,0.3792904191343089,0.11369622473761587,0.4187589198946857,0.25508296116710844,0,LEGIT
0.1453033546290505,0.1594017933355625,0.13864443341417917,0.2880005364521379,0.13499234515383596,0.0436840687439329,0,LEGIT
0.27008210561139673,0.05571500933373455,0.1964877421009517,0.6249814698115153,0.1771219420667714,0.0944833482625607,0,LEGIT
0.22807974731948516,0.0939647414167972,0.13859427362850457,0.07209188175803508,0.3478141435446876,0.18760512098181556,0,LEGIT
0.0012131105842768622,0.005887139849800954,0.21842912417196753,0.37489397361865423,0.08776177583428728,0.20861840344675414,0,LEGIT
0.2885131128252456,0.24529439651479348,0.038142413273178175,0.09121352600623853,0.35815210196135916,0.36755517172066504,0,LEGIT
0.26215644488955353,0.7613164728694211,0.3334132970422507,0.9559507174995127,0.3462275041482557,0.8639597454647754,1,PM-V2
0.13753819746617707,0.08389456320880036,0.16575079447623434,0.7681606203354857,0.24707003446765635,0.12469806742579045,0,LEGIT
0.23993675482850568,0.7440345243170424,0.11925405074178051,0.31987494232739794,0.17031606631837312,0.17216537310321653,0,LEGIT
0.44381118473701786,0.35062201697732137,0.21152191614759053,0.14487308690494421,0.26233468769925006,0.2781903651657313,0,LEGIT
0.11129018991152491,0.0762219659751161,0.2508346981784325,0.22972828525072675,0.029244900701847508,0.1394272686367259,0,LEGIT
0.3105520262158607,0.808905211865985,0.4844381164217191,0.6084980422054344,0.8308406917193644,0.6352187128075146,1,PM-V2
0.024502315002566846,0.05441834512324835,0.48660801611452903,0.09211914259357758,0.09653322848918668,0.10174280225903268,0,LEGIT
0.2669495683588351,0.25699323655570566,0.7709859099115445,0.17541236887458753,0.29659183833684466,0.15458271032640603,0,LEGIT
0.06601498673741481,0.2383377146770104,0.4239854271104379,0.5244893063756402,0.15709080099526174,0.19815688738877182,0,LEGIT
0.21506943477753254,0.07238625527651041,0.1619770020477141,0.37233652093941494,0.155678839627071,0.020120652408313924,0,LEGIT
0.8922435954306133,0.8336275609950873,0.9444664274210253,0.5390829772747098,0.9244694131619167,0.36757614047081405,1,PM-V1
0.6406329048241484,0.05812660149355671,0.038579605473053516,0.23993854289210945,0.3240600803773208,0.17898662066931462,0,LEGIT
0.25205304334978634,0.1745913096418904,0.1256905191678179,0.2280675814186654,0.23360400550526061,0.36737427624462277,0,LEGIT
0.06700206437817031,0.12327858985137091,0.36003998336122106,0.36296903341291936,0.0226739018051146,0.05415065061986008,0,LEGIT
0.22409772818177692,0.048226838511856336,0.6513905684464274,0.20757233376624465,0.3684385879561671,0.10136780978785898,0,LEGIT
0.11980503844032608,0.06969452271077167,0.2980691233887106,0.48273115905866854,0.24999584776068082,0.1262601616305554,0,LEGIT
0.11901227560832711,0.19822625533341606,0.2759236014431232,0.15732958609116426,0.27132833432596876,0.18387599064998983,0,LEGIT
0.35462017284941894,0.14127799053717416,0.1578446143124753,0.5421534091993787,0.03813031461537639,0.044944976694812254,0,LEGIT
0.17747101026962414,0.025383771105880203,0.15183013655580313,0.3019184917867217,0.03049458349898204,0.394623578197193,0,LEGIT
0.22786196561300057,0.11040243538992828,0.21024802153413177,0.4171595182342293,0.18275716720667515,0.33697051186207805,0,LEGIT
0.2959818549807579,0.026344089855248224,0.46090680901815434,0.17338507928233957,0.2354538784214018,0.2004190822520488,0,LEGIT
0.5298768652596876,0.8167040383933507,0.4425194780408031,0.9557859100633724,0.6427491496951435,0.9330759081716665,1,PM-V2
0.0636476841120334,0.026293530200421793,0.2916507687233717,0.564830021836951,0.09560784665832169,0.2618415535309378,0,LEGIT
0.7142962824757253,0.6991831555716519,0.9509208567128891,0.2865761344160195,0.5083792105058005,0.5266034841210697,1,PM-V1
0.2626543734573517,0.07337402439751743,0.32989652327036956,0.3426913067872254,0.3258602138140524,0.17852305509911878,0,LEGIT
0.10845906724433654,0.021283903502352108,0.07118210608166194,0.17644387910841058,0.10689568249415773,0.4860499745080831,0,LEGIT
0.7728387572940937,0.736139454759619,0.6206048302491813,0.21103634401169682,0.5763879219482134,0.4481601834180711,1,PM-V1
0.2513414780740749,0.053979032291772755,0.29927354718142496,0.3699931714260628,0.14482866232510636,0.13292560834609113,0,LEGIT
0.09951423033709907,0.11496435982735753,0.21993675013416752,0.28420331182377245,0.4322967592550176,0.26685323819889006,0,LEGIT
0.23727020940113555,0.15522776394752297,0.20582614190426593,0.3369819508151127,0.10296093848579252,0.20299685454224534,0,LEGIT
0.2346872831009836,0.0638704417842221,0.11797718690020072,0.10543733407027975,0.0968149768080822,0.1895475120378499,0,LEGIT
0.18186946994927938,0.06121039690757829,0.04552829052588247,0.0864327715581698,0.11174964229303211,0.1690162965263225,0,LEGIT
0.11675041441168603,0.2314571658115422,0.4940595224028153,0.2795466038705281,0.06880891982958479,0.1600369441719293,0,LEGIT
0.34408917264249933,0.28482070262486126,0.3650528726631605,0.3773293745635633,0.35910385634997644,0.13292299082738585,0,LEGIT
0.5751798983135892,0.34904509704146885,0.22291462126120287,0.10389414304171704,0.014566213327342665,0.4145673670909779,0,LEGIT
0.2171943654197188,0.28952075506050456,0.1586429172966148,0.08565664551231882,0.18529280747676524,0.3452232397437739,0,LEGIT
0.41186413509464687,0.17811185494473028,0.0499579209385584,0.061484848470389146,0.2636733866812161,0.04741997200357682,0,LEGIT
0.038337304417382444,0.27845117404516373,0.13957974991955993,0.5150293144129784,0.24917077614305175,0.003916893604432346,0,LEGIT
0.02857633153058404,0.10951369019702813,0.1617811830081723,0.049716161598582435,0.23875111294875775,0.049108256165363434,0,LEGIT
0.06322696543608876,0.24836516793233723,0.6807158581003678,0.07124735769886074,0.19178417469206335,0.25279465562963294,0,LEGIT
0.9176693982997801,0.8186835069641053,0.6834293195708028,0.3681212932378927,0.6212716189807304,0.3295539273729381,1,PM-V1
0.09100223861768535,0.1763520101370002,0.09688472862279468,0.403403113464434,0.18191776061774878,0.10012775075580849,0,LEGIT
0.06353519340860908,0.0059680818309960455,0.14937427206969334,0.4477207705467828,0.17625821358361285,0.25984058862238085,0,LEGIT
0.02719531778368487,0.5342914015137789,0.14676655716714126,0.18162528125950106,0.09352019610086146,0.09764621829860214,0,LEGIT
0.11977388131705415,0.10994381878363713,0.10301634334353715,0.3463602197464847,0.023921962288534472,0.2740746921774419,0,LEGIT
0.178636859333604,0.7287438974765882,0.5831410805432822,0.8098087829176706,0.8069285034076252,0.4975564012772898,1,PM-V2
0.1346696741674772,0.003946937612843484,0.12947936562670406,0.16206920176852907,0.1438808577471341,0.0895328722577122,0,LEGIT
0.17152406907939258,0.32776981797894783,0.10550759277377975,0.14623169875117814,0.16005533089662152,0.1271722726574875,0,LEGIT
0.6114309560837276,0.586869890001652,0.7298221471843388,0.4677851430397863,0.922745850915401,0.5222593886828987,1,PM-V1
0.3184971358933063,0.04282237090054264,0.15985161748629703,0.25984118056180255,0.1988845564718319,0.07330448588449354,0,LEGIT
0.6811546599823245,0.8234065345753383,0.762091390651583,0.6697099157928791,0.825845968992402,0.4026203085672962,1,PM-V1
0.31082772015562776,0.01380059821484652,0.15343622324426393,0.34697633631585123,0.05457935249067327,0.04346180594659371,0,LEGIT
0.2607499860630007,0.24884124320966994,0.36579546896533593,0.346687224841284,0.15114009398451808,0.19959042370025892,0,LEGIT
0.2716873802710596,0.06647663332386666,0.45142303221829605,0.0486324689829428,0.05131832905091356,0.14515074841051578,0,LEGIT
0.2098251668612067,0.06252449500287185,0.0943420635022593,0.10907789347749963,0.16696830188597198,0.25205242968620695,0,LEGIT
0.8736036076309357,0.8173532059715081,0.9194107828902124,0.36935640845922824,0.8310538063421762,0.8015857556172505,1,PM-V1
0.31785024311043686,0.003704628468875081,0.46997267868470455,0.3673334639469875,0.1791385487140743,0.049293321377735316,0,LEGIT
0.0029081458036780286,0.2585062911665513,0.09197352190185017,0.2931854130154569,0.41964580280566627,0.35732359775497763,0,LEGIT
0.1426892511768845,0.1327233308435903,0.26099406728439645,0.22237841358129004,0.23739185250090508,0.17727344683545565,0,LEGIT
0.276475603909363,0.8861765802580431,0.3666337190634823,0.9153531840675503,0.8347506281894076,0.8463512111496555,1,PM-V2
0.13041261500425447,0.1388922303761,0.1920321170745172,0.26127669787320207,0.3454966585978008,0.24648568591840395,0,LEGIT
0.06539078387661243,0.04656201584368867,0.10978164825575484,0.22856393644084425,0.01795990160375866,0.09318810117971836,0,LEGIT
0.2530459539485665,0.05639171702046085,0.1089136078534815,0.3435932531964707,0.04994713130877997,0.2069502022382715,0,LEGIT
0.008244005305164127,0.4014347059135156,0.10078316944700201,0.2685688062165563,0.12474757225825624,0.3755168283470153,0,LEGIT
0.15748858052225503,0.0366191886539823,0.7376060565461037,0.5138556727789695,0.23564185496926462,0.2626325116064628,0,LEGIT
0.04887776694513069,0.034734180576138585,0.8113033018628762,0.04729958654994799,0.02366099051033094,0.14430906888394107,0,LEGIT
0.014653149152755613,0.12296659162794595,0.2065621476434799,0.14172457704886543,0.6472323311300867,0.25172231241530807,0,LEGIT
0.34889777082408757,0.9318017869736496,0.7881941453745528,0.6753696632348244,0.6910507871371009,0.8788875085080908,1,PM-V2
0.5733068203156144,0.38862264021316084,0.9288971049492284,0.8110545288739561,0.7244498983216496,0.43906473353182085,1,PM-V1
0.09423923370332503,0.3398910037758288,0.19535465068068766,0.02907280196100003,0.17262766412939884,0.03602876343162484,0,LEGIT
0.19380210951806348,0.23111615793841433,0.6933582690926665,0.2568429787751484,0.3034458356394315,0.0974280134053067,0,LEGIT
0.18850057590991287,0.40856384010343444,0.20974938529800458,0.21665108921643994,0.1228596649017766,0.32977484304239335,0,LEGIT
0.07593156254001535,0.23892738722617768,0.8048390910405072,0.16300327228473524,0.15876307820214422,0.3971829409330437,0,LEGIT
0.4911759777677183,0.08972777491487867,0.3477227359006444,0.624607590447791,0.2869587420814865,0.0671841701071192,0,LEGIT
0.06814238732919684,0.18813107486263067,0.19469184480807467,0.10943550516295975,0.5558206691136469,0.06578322115796223,0,LEGIT
0.20381366744800367,0.09902815269625295,0.2915655037916196,0.3781512809593212,0.356122317865522,0.015543459243416713,0,LEGIT
0.0670031986813897,0.4004125310483311,0.27953431743990625,0.2832661497999789,0.2387766076671258,0.31708053289001814,0,LEGIT
0.15455254731867904,0.13694031170724982,0.14026081686681466,0.5861150481919464,0.6202638916527509,0.3797420483985756,0,LEGIT
0.5247357063411846,0.723235577663654,0.7278269358830108,0.6667659888585669,0.8141140123826621,0.6885732849860959,1,PM-V1
0.14252966691772484,0.23634011703137187,0.18674894403180609,0.5129724239554915,0.09177352934477676,0.120538420263335,0,LEGIT
0.045046596889356194,0.05664593390711585,0.11257751434763875,0.30963097019172375,0.2103256844779562,0.37964272778233965,0,LEGIT
0.13195816634745433,0.0692013578562909,0.4288162160612068,0.24891931051838917,0.3230590376196113,0.195333778132051,0,LEGIT
0.48341396513317636,0.5180507337072691,0.7158544804402869,0.22901094300416716,0.3013827975894979,0.2617575052537904,1,PM-V1
0.12292052015543288,0.1242243075932355,0.6210488516829143,0.37011804197923065,0.09219768807161022,0.12204956882708902,0,LEGIT
0.3035682896556635,0.7770122321532967,0.8331232551044148,0.9591089971008827,0.8102799371053113,0.29607478348606064,1,PM-V2
0.14405256886737228,0.0822393718974818,0.5262907645880293,0.06776912249620648,0.28728312639424813,0.15044880302849142,0,LEGIT
0.10902776366839746,0.741783462093849,0.44612408226742667,0.6891480554039873,0.751728837331603,0.6394104301995153,1,PM-V2
0.08829402778227953,0.054423102476459796,0.7737464532565466,0.4101711380961239,0.2658706292019752,0.24036922149607776,0,LEGIT
0.10724063393613402,0.08969960134284556,0.28196507863623715,0.09518483191633226,0.18121989028218757,0.449192758589804,0,LEGIT
0.7382900260577664,0.8604365909680853,0.893814667392175,0.490081272996784,0.8327962133999629,0.7587115830874079,1,PM-V1
0.12504008640314632,0.10767922646873769,0.11402732471517212,0.4723264199911196,0.20830217260552325,0.07466608274954063,0,LEGIT
0.0660844624009751,0.2404361017678709,0.4446781637362694,0.11555455225879292,0.4871981604930524,0.08944856471509008,0,LEGIT
0.02778278993222901,0.1231587346604789,0.15754041492703058,0.24392369248992857,0.05381550994607865,0.3002461850791523,0,LEGIT
0.06112072960101285,0.044032661666466,0.08058585688751894,0.22566143639211356,0.14369119530386756,0.21167124752214045,0,LEGIT
0.9015261533043003,0.3208733475887174,0.6049175990300405,0.17495683809428023,0.8523258233234001,0.3385560151414024,1,PM-V1
0.23150547038945643,0.8273400893461546,0.7596326137772733,0.9551318280345849,0.8737328298530208,0.5603690398959796,1,PM-V2
0.1261592288107211,0.03415249993450515,0.13619589277378824,0.14731500620976543,0.286582736010235,0.4281071999273555,0,LEGIT
0.14644868473626624,0.06948659181388515,0.6915249118310911,0.37973160065226214,0.14416960565000045,0.018316948013746254,0,LEGIT
0.10375257988227847,0.1757591424019705,0.40976106826654574,0.21622192150196184,0.3402096022280235,0.06900690927976603,0,LEGIT
0.053526806029850584,0.2101763758738757,0.043404544762532894,0.6880534165341856,0.4148241124150926,0.08674007004677789,0,LEGIT
0.6260476379578799,0.7453003507443574,0.42075793340064743,0.18903814093540003,0.6574266913956652,0.659944199990199,1,PM-V1
0.23061271134822867,0.03553792492933743,0.3446113945170432,0.010543048859930388,0.2309156366069097,0.1261504329180633,0,LEGIT
0.8897653789420271,0.5973375659224098,0.832288931511752,0.4273108349586498,0.8042576738838604,0.423540049999826,1,PM-V1
0.02730381868884467,0.015579489396249155,0.19024934007183963,0.4469715992512681,0.35175715869342805,0.16799296813754375,0,LEGIT
0.0762728959849066,0.1089510580710027,0.06955268639741428,0.09637850652442922,0.07955583215998988,0.25599165621884923,0,LEGIT
0.9389213019153609,0.22424117150860345,0.6133562604348217,0.6260759335345398,0.9019137951679682,0.44384294775271116,1,PM-V1
0.2727056528202412,0.11709273440795957,0.14255110244489563,0.056869880813107336,0.07622189579712609,0.4239995933745801,0,LEGIT
0.37281961435020267,0.12742073763033993,0.16218706254189244,0.15540390782661087,0.16829810608455248,0.06551334533370429,0,LEGIT
0.020733349304198585,0.15022505312212242,0.09602350924409812,0.2386439659142341,0.19586226741969254,0.07398765996781632,0,LEGIT
0.13884772657562006,0.06330054760422724,0.3129866236070231,0.12055658069645321,0.10952911636357637,0.3194041396617198,0,LEGIT
0.025919062988651643,0.16091550160360998,0.18827902609009947,0.11791195329979944,0.09972577122633683,0.04062347060315743,0,LEGIT
0.08847885947443,0.1925732305079576,0.08138714786888235,0.1506381198634678,0.09318905037798954,0.053442595332817956,0,LEGIT
0.35116458940453843,0.5995818585459219,0.7369815393039739,0.4134394338075712,0.5466614104522965,0.3033267110046666,0,LEGIT
0.3014416153115782,0.12815381870979345,0.08997373217348267,0.2592510176319562,0.11592334780772631,0.23464393352422463,0,LEGIT
0.18709811835364132,0.6668664560419961,0.8093341173659411,0.567539256033713,0.7749581784872948,0.5536237452153719,1,PM-V1
0.45486306415248245,0.04196281622950794,0.2636858910531244,0.22987107245806862,0.06879153911997805,0.12830093515364172,0,LEGIT
0.03668698372834319,0.03920610704207914,0.20658671967501813,0.2417268894080867,0.0943083056224564,0.299984907910012,0,LEGIT
0.06745719932642985,0.06009575901822414,0.02274939835038375,0.2535378201983518,0.174554140758558,0.09951489763388703,0,LEGIT
0.15233421703596625,0.014589706030128002,0.4678693622116088,0.1268817626425321,0.033471181652383455,0.11957988307577196,0,LEGIT
0.4341562652708264,0.12271492080350964,0.19779333250815825,0.23053422783966582,0.5145424062061372,0.5492289572795951,0,LEGIT
0.2819073112330905,0.10299534517688294,0.15683738658462554,0.14654022269846076,0.22911422893506916,0.15511440559947676,0,LEGIT
0.03504404639870919,0.17779629624149307,0.03201746452423066,0.10245991262501376,0.2548119137505874,0.08027053584004233,0,LEGIT
0.08282879515127285,0.9750951209376767,0.5563755537487354,0.6855828232468679,0.5017435106373328,0.34409640827363025,1,PM-V2
0.16091656738066532,0.25317088380027175,0.19000485646129023,0.17207345603879298,0.3319397656841688,0.1413604025447383,0,LEGIT
0.10030872255649152,0.07888555094490954,0.464670454328985,0.08128420401488191,0.35201292227868114,0.27509971416538764,0,LEGIT
0.09582486666020072,0.09041363566513023,0.18684912675611057,0.27297743322496676,0.0742741206316528,0.07079355478609077,0,LEGIT
0.01946098513455949,0.046883608341047926,0.704819426681123,0.24555826641959674,0.15970073951729866,0.2153146046625923,0,LEGIT
0.3017963737313265,0.07034406125746895,0.2589479003954068,0.04135684166175801,0.08722661379135356,0.44510418001092533,0,LEGIT
0.18124809862914082,0.1036990570052937,0.3437798889607364,0.04549453275303805,0.3962447491523582,0.11918857492815656,0,LEGIT
0.20572181717421817,0.3428416832859294,0.8413981236814679,0.23150283003886685,0.07640652908134604,0.11302306023028993,0,LEGIT
0.11041226366207481,0.1335756596388587,0.45385982509759054,0.08744816820483817,0.1024574848238176,0.4009160597779503,0,LEGIT
0.30944087284009336,0.1939778767942735,0.5559100703789236,0.15229162872370744,0.04974102091322691,0.10478206173117982,0,LEGIT
0.10969564674463658,0.03543864950977715,0.24197892698424328,0.30245097459680054,0.0686934651466346,0.07078596547471769,0,LEGIT
0.12535356500776826,0.8709307979569342,0.7546948629617152,0.6806148341333609,0.6829755617262016,0.47304584958005125,1,PM-V2
0.0387828656109133,0.1310099465947631,0.21980622779998601,0.39360140849420017,0.23781136944417375,0.15897393136742152,0,LEGIT
0.20977181756696278,0.2692708313458895,0.23557298562535847,0.21673546836545546,0.09289373273789917,0.2476737907242856,0,LEGIT
0.0475811589390745,0.9610917054424776,0.8585859377298829,0.8614965841932469,0.6437347722375917,0.5938153845768556,1,PM-V2
0.31553540494245463,0.03443562924666447,0.35498153395668186,0.22534082608551798,0.24886763810016604,0.33821500475377986,0,LEGIT
0.17370872987012279,0.03370762887268971,0.17594872151771215,0.18161430019105937,0.23033113602109537,0.05458406056653276,0,LEGIT
0.29935943893776723,0.0522110069724796,0.2545141623316707,0.5470545635362825,0.4379342231044174,0.22359090115217847,0,LEGIT
0.18068891902690837,0.15239704818861963,0.14759651151292755,0.21916204926809246,0.25177104480847184,0.14543789719639502,0,LEGIT
0.20475088088163765,0.07914139124154097,0.1497809739302726,0.04687033279102223,0.19017098581837855,0.04377298957190933,0,LEGIT
0.03882439262728371,0.07238292673736348,0.6600680548962415,0.5182069708138375,0.5548208162887971,0.470313030962609,0,LEGIT
0.10571875853794575,0.06751018837583785,0.12447391372644695,0.5231175763194176,0.06286981267241165,0.21593173846688501,0,LEGIT
0.12092747711885417,0.1704179947000243,0.20932057048949443,0.40315462123289353,0.17054556943139076,0.2949935547993221,0,LEGIT
0.4587266193142766,0.085170938309658,0.08615878676577264,0.3652439728981126,0.3875544411091222,0.26384290815922024,0,LEGIT
