social_urgency_score,voice_jitter_anomaly,beneficiary_account_mismatch,amount_deviation,channel_risk,device_risk,is_fraud,variant_id
0.16918247951904547,0.0769533208787247,0.14349749124617237,0.22489331929782294,0.7278240559007444,0.13119970987307003,0,LEGIT
0.07443741126309997,0.16595380272517232,0.38383988855983103,0.4384719703470717,0.06728676177471896,0.10833425647567864,0,LEGIT
0.12402082820164971,0.189614937079419,0.51156361627187,0.11678330578933281,0.2413609751120808,0.17734276461779952,0,LEGIT
0.4990233480969827,0.30020371936733964,0.8374639549037303,0.648337803458893,0.5790168581272499,0.8799780857225855,1,SOC-V3
0.44155414895496237,0.31556442690432585,0.8248081152824956,0.6924240423427697,0.7059142709878242,0.6581568516569535,1,SOC-V1
0.11012195301498984,0.1313655791914202,0.3769494801528639,0.36395226396685193,0.058018663356706544,0.204249079316055,0,LEGIT
0.14743390048211757,0.039682242100557805,0.16336850654676865,0.14137472233158452,0.2535925184142106,0.33035206749726287,0,LEGIT
0.03872932568089919,0.046814107187154695,0.2115964816613218,0.018077304712087613,0.224118420083067,0.09913662931906497,0,LEGIT
0.33749130734702876,0.18349228693171477,0.3784313870273696,0.0688563264641576,0.1594027743670857,0.5560892284277997,0,LEGIT
0.6329191538525177,0.731441778426994,0.2662412613441912,0.5267163947946191,0.6346076750787277,0.0027276687647231923,0,LEGIT
0.09447092164810902,0.04153007090396889,0.39554780056561056,0.0526241990544098,0.049016805642710104,0.31066133411464264,0,LEGIT
0.11359891411637382,0.2235386957324145,0.23657319368624996,0.10116615212974188,0.4885252879570052,0.1595629488874541,0,LEGIT
0.49411263112162307,0.09130093484559341,0.39170437988415296,0.5447723061322788,0.4061405357759745,0.646362913227949,0,LEGIT
0.28772088410901353,0.20143830737091922,0.004503746888827395,0.5933064707056105,0.08016116599787766,0.08743369783397717,0,LEGIT
0.7736209891427197,0.195121247557649,0.7890477267367658,0.3784303100701534,0.6954177467403875,0.4443211247398785,1,SOC-V1
0.2550978791584742,0.15719422944000244,0.02298662583901081,0.1540372044103664,0.36718503136594155,0.13493975537005473,0,LEGIT
0.23257180039285982,0.380606792647081,0.07425780709413528,0.2663027689211131,0.031710291973741984,0.010243325361605236,0,LEGIT
0.28609279041049346,0.2453781750846213,0.13834490315783934,0.14450558154927012,0.030705461393680192,0.28723397936230416,0,LEGIT
0.8079448785013994,0.3137865743082911,0.8181306634711258,0.7085088968249843,0.6840044704252156,0.819259214094258,1,SOC-V1
0.09397508434525509,0.20719448352669156,0.21378052298960531,0.24724916762263582,0.17117140290169103,0.2266778672844253,0,LEGIT
0.6790377459819277,0.3250438478807654,0.6332974235577233,0.606909001992211,0.4112840753920909,0.6354087334239541,1,SOC-V3
0.36272768046589726,0.10944795928051318,0.10456644730719192,0.33391140915425105,0.14806370886209919,0.44191476150807685,0,LEGIT
0.6842988759037092,0.3878622991445735,0.5366293028368467,0.40069783847370666,0.6810825383966489,0.44271996463039104,1,SOC-V3
0.5791846868460474,0.04862287919072064,0.07020431746239748,0.2508398699624201,0.03438454334554172,0.44622796115110536,0,LEGIT
0.7303752150138729,0.27655845972568566,0.0723473081206867,0.603477449904147,0.7987736894735089,0.3802733461412025,0,LEGIT
0.5995734661858895,0.7400969021471329,0.6543585721434506,0.6344753099239715,0.7145751601893511,0.4403873886526549,1,SOC-V2
0.21527629672781615,0.19785318394746712,0.1365061665417262,0.2137477349367187,0.2043112373247831,0.32954387651296696,0,LEGIT
0.1190280991760337,0.2256740154102001,0.027122857260273494,0.4015780313800256,0.3133312845816535,0.08396969923990269,0,LEGIT
0.09802372944459153,0.2595620345379633,0.12012616250206092,0.031590511186254805,0.16250886353831487,0.12147388108239103,0,LEGIT
0.22942964681223757,0.07897673026636927,0.01909132802196113,0.22562984057297364,0.41382001827136755,0.08488465289216897,0,LEGIT
0.6900677669056734,0.894098820153592,0.8646802145431837,0.7548374768382019,0.7817029681179248,0.6992641402194989,1,SOC-V2
0.9209817923368712,0.7726498545404878,0.7641296356505322,0.7032697258460253,0.8902312559833019,0.4735923851287765,1,SOC-V2
0.054761818485656616,0.2695602747573435,0.15748117522706329,0.2486709601125347,0.21103764699208694,0.05311624328194346,0,LEGIT
0.7811589949099381,0.4150847650374209,0.0690135792414744,0.323169366604024,0.5652083640212011,0.014353993452439458,0,LEGIT
0.06790053850520274,0.18294584279512,0.09224207895164509,0.15494794741191922,0.25590788783875984,0.21815649779414287,0,LEGIT
0.20418496301481137,0.27196272158076285,0.273194975930982,0.1198187073011852,0.24176748899055703,0.2514582187282032,0,LEGIT
0.36540172855455044,0.1506229609707185,0.39142451377808546,0.42810775042201193,0.792588281638813,0.6315768906627428,1,SOC-V1
0.3256020887997003,0.10997947452553813,0.3743637358052452,0.4708298253360992,0.18307936370997702,0.19617456997186075,0,LEGIT
0.890421763843814,0.12126998979659134,0.7015778469716977,0.5464013725644964,0.884322119669068,0.5781392141506185,1,SOC-V1
0.17764573716626741,0.053833638213554115,0.39183844450617084,0.21443526716950562,0.0742304186820029,0.08733411234090079,0,LEGIT
0.12285035325320597,0.046405335368447036,0.39060621676230967,0.344848010546317,0.12807107457368413,0.07709816745197111,0,LEGIT
0.5924701508089193,0.7836450238440994,0.6558922064821772,0.9248305671543786,0.5574532365724384,0.8954151079512039,1,SOC-V2
0.2631018267947173,0.20898988449820086,0.08484914072370364,0.14709319186578085,0.10436349393323037,0.05367256424965853,0,LEGIT
0.8042331056242416,0.2212209859319762,0.16147265139874759,0.6490474984909619,0.6232372741563725,0.08667631464112494,0,LEGIT
0.11273092484633682,0.09821197855841209,0.25645530282867407,0.3582781241962441,0.16829810608455248,0.06551334533370429,0,LEGIT
0.07029896259670453,0.17782024431789548,0.10676307469872176,0.3083721466581728,0.3963397887915292,0.30445754554743965,0,LEGIT
0.47503110711199564,0.16684886513689653,0.08657794327362352,0.08579708318776313,0.07129943267361408,0.11474510766570074,0,LEGIT
0.1218978596860656,0.17545950904293112,0.055857615571821555,0.42794430114206283,0.23488767591056137,0.04652968756541471,0,LEGIT
0.6056642907383155,0.09010833874660398,0.07853663542541857,0.2813416067608672,0.7097492758064126,0.14541236684503006,0,LEGIT
0.3248272685294082,0.10054658491996148,0.26454669845965356,0.05692950400088323,0.053388768842374805,0.15816199014579463,0,LEGIT
0.4982101583302577,0.3809235354604132,0.8154108872075901,0.3745215028409731,0.5965070686054611,0.48387321457360033,1,SOC-V1
0.03777900603639698,0.18800248358038546,0.16658033453707313,0.02062202852137173,0.08555128420579776,0.045601819005757965,0,LEGIT
0.18377068356370585,0.033718681999830274,0.12775211287696828,0.21189756731957382,0.2898229882352234,0.16975854528589499,0,LEGIT
0.3079814207273388,0.10679877397173133,0.04371109713208555,0.2656180863238433,0.09809788475754821,0.0034741626982604766,0,LEGIT
0.16532181876554683,0.07626989530124127,0.025528802759617785,0.09830945346081875,0.07927210649216096,0.05965761814759749,0,LEGIT
0.568108832492875,0.09745175628894014,0.042975707761231885,0.5964981601960396,0.1507630808058367,0.027423032913762625,0,LEGIT
0.3604783508369319,0.011480903666121213,0.318373998185951,0.19420698308813203,0.02257798487133042,0.1549773999666747,0,LEGIT
0.22685688143838245,0.041494039193683586,0.2761381716560071,0.16170862974513325,0.18740572510220085,0.040749938869735415,0,LEGIT
0.8043596907802942,0.553936005978269,0.8906798504659704,0.7605533250931897,0.6622651902654912,0.7452730147951171,1,SOC-V2
0.16448583523975624,0.03255331392622127,0.23889109889162766,0.29244219837120783,0.18178964397505784,0.08115920968097494,0,LEGIT
0.657834114025831,0.0272019191905734,0.23498479760507668,0.4455617447894793,0.5723731287969448,0.0942357639966694,0,LEGIT
0.27764221939159817,0.07836532120254734,0.23153716886478037,0.20705852908089206,0.10200661096598655,0.2802867700015119,0,LEGIT
0.34234699716002315,0.01761864124129002,0.24647889918617868,0.15568717539767765,0.27189418980650987,0.023806777734879683,0,LEGIT
0.16733362867115412,0.1561155188345562,0.13445460419387495,0.26932419931384677,0.22520192735876413,0.03756639831730062,0,LEGIT
0.30043967970956914,0.18116974774547107,0.18121748226854523,0.16180595032570258,0.09037037969332674,0.2852179935282301,0,LEGIT
0.25997678711034233,0.5095616349904311,0.09306385489323395,0.1542511989908276,0.2581833162603899,0.06163835249195568,0,LEGIT
0.22076480229537251,0.09998413104351178,0.11042553620065544,0.11817790980423125,0.08039756084202972,0.4359569869326573,0,LEGIT
0.3027007477442358,0.04772054717681023,0.17292743483656747,0.36153080840099494,0.1166715969139561,0.037585460672877234,0,LEGIT
0.07593076812443297,0.09397432583930578,0.2231152531274408,0.3339957787107082,0.22996562758370473,0.36695429849776673,0,LEGIT
0.578273896367009,0.16949049679240383,0.5180095714513203,0.3353297865534905,0.9164147746207593,0.9289960202023102,1,SOC-V3
0.13335012727865794,0.1233726843200686,0.10763822142233222,0.39097310911624167,0.031466260808011896,0.25362657586418336,0,LEGIT
0.2163493855091034,0.21399614176644552,0.221795547259802,0.04260879750307002,0.2504847300887691,0.459722600049854,0,LEGIT
0.8352223751319049,0.06151842422561625,0.37384351824733614,0.3747041175091878,0.7772017109960992,0.7724989538922657,1,SOC-V3
0.2655221785755471,0.007814803992536763,0.10051071166635746,0.049006559761112796,0.2773166693127048,0.24161156201818323,0,LEGIT
0.16888032007775328,0.1733066110790326,0.10746916010879076,0.2070577041528398,0.1585019398060807,0.18528051737724843,0,LEGIT
0.054748415228779865,0.3102626951300971,0.34843069614323674,0.19885412475845493,0.036082207566528454,0.20430306637890158,0,LEGIT
0.40577406206872624,0.2158736976100746,0.38550012377372145,0.103922769370216,0.22139792775156275,0.08270144523299457,0,LEGIT
0.1473276367041499,0.1796100232305485,0.3204912263434495,0.4226993613244967,0.21506793856469708,0.1416041018076368,0,LEGIT
0.042803068531219325,0.021235036955827152,0.03023745689151495,0.26487688459943354,0.2258204798174896,0.06524496604752927,0,LEGIT
0.08371927434138518,0.18089710595798242,0.09562479586896058,0.4260555518884579,0.049812556055837655,0.3449922850040766,0,LEGIT
0.3211925473338243,0.22163005972553515,0.08075978009864217,0.5044357001157974,0.18319703130074988,0.13212664282158665,0,LEGIT
0.808122862738557,0.33784175067885625,0.40783973258338335,0.45714621444668196,0.7742475083750864,0.11595467958432239,0,LEGIT
